name	descr	gene	prot_len	fs_len	org_name	kingdom	phylum	genus
MVAN_RS11540	VWA domain-containing protein	NA	638	NA	Mycobacterium vanbaalenii PYR-1	Bacteria	Actinobacteria	Mycobacterium
MVAN_RS17205	cobaltochelatase subunit CobN	NA	1205	NA	Mycobacterium vanbaalenii PYR-1	Bacteria	Actinobacteria	Mycobacterium
MVAN_RS24390	magnesium chelatase	NA	463	NA	Mycobacterium vanbaalenii PYR-1	Bacteria	Actinobacteria	Mycobacterium
HHAL_RS08160	VWA domain-containing protein	bchD	625	NA	Halorhodospira halophila SL1	Bacteria	Proteobacteria	Halorhodospira
HHAL_RS08230	magnesium chelatase subunit H	NA	1249	NA	Halorhodospira halophila SL1	Bacteria	Proteobacteria	Halorhodospira
HHAL_RS08165	magnesium chelatase ATPase subunit I	NA	341	NA	Halorhodospira halophila SL1	Bacteria	Proteobacteria	Halorhodospira
A9601_RS10645	magnesium chelatase ATPase subunit D	NA	725	NA	Prochlorococcus marinus str. AS9601	Bacteria	Cyanobacteria	Prochlorococcus
A9601_RS13815	cobaltochelatase subunit CobN	NA	1245	NA	Prochlorococcus marinus str. AS9601	Bacteria	Cyanobacteria	Prochlorococcus
A9601_RS14070	magnesium chelatase subunit H	NA	1336	NA	Prochlorococcus marinus str. AS9601	Bacteria	Cyanobacteria	Prochlorococcus
A9601_RS14620	magnesium chelatase ATPase subunit I	NA	362	NA	Prochlorococcus marinus str. AS9601	Bacteria	Cyanobacteria	Prochlorococcus
P9515_RS01585	magnesium chelatase ATPase subunit D	NA	719	NA	Prochlorococcus marinus str. MIT 9515	Bacteria	Cyanobacteria	Prochlorococcus
P9515_RS04675	cobaltochelatase subunit CobN	NA	1245	NA	Prochlorococcus marinus str. MIT 9515	Bacteria	Cyanobacteria	Prochlorococcus
P9515_RS04445	magnesium chelatase subunit H	NA	1335	NA	Prochlorococcus marinus str. MIT 9515	Bacteria	Cyanobacteria	Prochlorococcus
P9515_RS05535	magnesium chelatase ATPase subunit I	NA	362	NA	Prochlorococcus marinus str. MIT 9515	Bacteria	Cyanobacteria	Prochlorococcus
CVIB_RS05455	magnesium chelatase ATPase subunit D	NA	620	NA	Chlorobium phaeovibrioides DSM 265	Bacteria	Chlorobi	Chlorobium
CVIB_RS01650	magnesium chelatase subunit H	NA	1294	NA	Chlorobium phaeovibrioides DSM 265	Bacteria	Chlorobi	Chlorobium
CVIB_RS05450	magnesium chelatase subunit H	NA	1276	NA	Chlorobium phaeovibrioides DSM 265	Bacteria	Chlorobi	Chlorobium
CVIB_RS01660	magnesium chelatase subunit H	NA	1267	NA	Chlorobium phaeovibrioides DSM 265	Bacteria	Chlorobi	Chlorobium
CVIB_RS05460	magnesium chelatase ATPase subunit I	NA	393	NA	Chlorobium phaeovibrioides DSM 265	Bacteria	Chlorobi	Chlorobium
RC1_RS10000	magnesium chelatase ATPase subunit I	bchI	382	NA	Rhodospirillum centenum SW	Bacteria	Proteobacteria	Rhodospirillum
RC1_RS14685	cobaltochelatase subunit CobT	cobT	662	NA	Rhodospirillum centenum SW	Bacteria	Proteobacteria	Rhodospirillum
RC1_RS10160	magnesium chelatase subunit H	NA	1251	NA	Rhodospirillum centenum SW	Bacteria	Proteobacteria	Rhodospirillum
RC1_RS14700	cobaltochelatase subunit CobS	cobS	328	NA	Rhodospirillum centenum SW	Bacteria	Proteobacteria	Rhodospirillum
RC1_RS10005	magnesium chelatase ATPase subunit D	bchD	601	NA	Rhodospirillum centenum SW	Bacteria	Proteobacteria	Rhodospirillum
RSPH17025_RS05190	magnesium chelatase ATPase subunit I	bchI	334	NA	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
RSPH17025_RS15700	cobaltochelatase subunit CobT	cobT	619	NA	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
RSPH17025_RS05185	magnesium chelatase ATPase subunit D	bchD	567	NA	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
RSPH17025_RS05120	magnesium chelatase subunit H	NA	1193	NA	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
RSPH17025_RS15715	cobaltochelatase subunit CobS	cobS	345	NA	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
RSPH17025_RS07745	cobaltochelatase subunit CobN	NA	1078	NA	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
STROP_RS12720	VWA domain-containing protein	NA	738	NA	Salinispora tropica CNB-440	Bacteria	Actinobacteria	Salinispora
STROP_RS12725	cobaltochelatase subunit CobN	NA	1222	NA	Salinispora tropica CNB-440	Bacteria	Actinobacteria	Salinispora
PMEN_RS23105	magnesium chelatase	NA	333	NA	Pseudomonas mendocina ymp	Bacteria	Proteobacteria	Pseudomonas
PMEN_RS23105_fs_PMEN_RS23100	magnesium chelatase | VWA domain-containing protein	NA	577	-1	Pseudomonas mendocina ymp	Bacteria	Proteobacteria	Pseudomonas
PMEN_RS23110	cobaltochelatase subunit CobN	NA	1248	NA	Pseudomonas mendocina ymp	Bacteria	Proteobacteria	Pseudomonas
MSED_RS10690	VWA domain-containing protein	NA	600	NA	Metallosphaera sedula DSM 5348	Archaea	Crenarchaeota	Metallosphaera
MSED_RS10695	cobalamin biosynthesis protein CobN	NA	1152	NA	Metallosphaera sedula DSM 5348	Archaea	Crenarchaeota	Metallosphaera
MEVAN_RS00645	magnesium chelatase	NA	356	NA	Methanococcus vannielii SB	Archaea	Euryarchaeota	Methanococcus
MEVAN_RS00645_fs_MEVAN_RS00640	magnesium chelatase | VWA domain-containing protein	NA	640	-1	Methanococcus vannielii SB	Archaea	Euryarchaeota	Methanococcus
MEVAN_RS00650	cobaltochelatase	NA	1291	NA	Methanococcus vannielii SB	Archaea	Euryarchaeota	Methanococcus
MEVAN_RS08525	protoporphyrin IX magnesium chelatase	NA	1551	NA	Methanococcus vannielii SB	Archaea	Euryarchaeota	Methanococcus
MAEO_RS00545	magnesium chelatase	NA	356	NA	Methanococcus aeolicus Nankai-3	Archaea	Euryarchaeota	Methanococcus
MAEO_RS00545_fs_MAEO_RS00540	magnesium chelatase | VWA domain-containing protein	NA	705	-1	Methanococcus aeolicus Nankai-3	Archaea	Euryarchaeota	Methanococcus
MAEO_RS00605	cobaltochelatase subunit CobN	NA	1229	NA	Methanococcus aeolicus Nankai-3	Archaea	Euryarchaeota	Methanococcus
MAEO_RS00550	cobaltochelatase subunit CobN	NA	1229	NA	Methanococcus aeolicus Nankai-3	Archaea	Euryarchaeota	Methanococcus
RCAS_RS07255	magnesium chelatase	NA	364	NA	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Roseiflexus
RCAS_RS07255_fs_RCAS_RS07260	magnesium chelatase | VWA domain-containing protein	NA	693	-1	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Roseiflexus
RCAS_RS13095	magnesium chelatase ATPase subunit D	bchD	608	NA	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Roseiflexus
RCAS_RS03340	cobaltochelatase subunit CobN	cobN	1409	NA	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Roseiflexus
RCAS_RS07905	magnesium chelatase subunit H	NA	1343	NA	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Roseiflexus
RCAS_RS14275	DUF3479 domain-containing protein	NA	1251	NA	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Roseiflexus
RCAS_RS07915	magnesium chelatase ATPase subunit I	bchI	377	NA	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Roseiflexus
RCAS_RS21200	magnesium chelatase	NA	362	NA	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Roseiflexus
AM1_RS02320	magnesium chelatase ATPase subunit D	NA	682	NA	Acaryochloris marina MBIC11017	Bacteria	Cyanobacteria	Acaryochloris
AM1_RS20070	cobaltochelatase subunit CobN	NA	1268	NA	Acaryochloris marina MBIC11017	Bacteria	Cyanobacteria	Acaryochloris
AM1_RS25175	magnesium chelatase subunit H	NA	1325	NA	Acaryochloris marina MBIC11017	Bacteria	Cyanobacteria	Acaryochloris
AM1_RS22005	magnesium chelatase subunit H	NA	1261	NA	Acaryochloris marina MBIC11017	Bacteria	Cyanobacteria	Acaryochloris
AM1_RS22245	magnesium chelatase ATPase subunit I	NA	363	NA	Acaryochloris marina MBIC11017	Bacteria	Cyanobacteria	Acaryochloris
DSHI_RS17725	magnesium chelatase ATPase subunit I	bchI	334	NA	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	Proteobacteria	Dinoroseobacter
DSHI_RS00785	cobaltochelatase subunit CobN	NA	1235	NA	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	Proteobacteria	Dinoroseobacter
DSHI_RS17895	magnesium chelatase subunit H	NA	1194	NA	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	Proteobacteria	Dinoroseobacter
DSHI_RS13765	cobaltochelatase subunit CobS	cobS	327	NA	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	Proteobacteria	Dinoroseobacter
DSHI_RS13805	cobaltochelatase subunit CobT	cobT	624	NA	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	Proteobacteria	Dinoroseobacter
DSHI_RS17730	magnesium chelatase ATPase subunit D	bchD	573	NA	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	Proteobacteria	Dinoroseobacter
SARE_RS13270	VWA domain-containing protein	NA	730	NA	Salinispora arenicola CNS-205	Bacteria	Actinobacteria	Salinispora
SARE_RS13275	cobaltochelatase subunit CobN	NA	1222	NA	Salinispora arenicola CNS-205	Bacteria	Actinobacteria	Salinispora
CLOS_RS12100	VWA domain-containing protein	NA	629	NA	Alkaliphilus oremlandii OhILAs	Bacteria	Firmicutes	Alkaliphilus
CLOS_RS12110	magnesium chelatase subunit H	NA	1240	NA	Alkaliphilus oremlandii OhILAs	Bacteria	Firmicutes	Alkaliphilus
CLOS_RS12105	magnesium chelatase	NA	344	NA	Alkaliphilus oremlandii OhILAs	Bacteria	Firmicutes	Alkaliphilus
TON_RS09575	VWA domain-containing protein	NA	640	NA	Thermococcus onnurineus NA1	Archaea	Euryarchaeota	Thermococcus
TON_RS09570	cobaltochelatase	NA	1252	NA	Thermococcus onnurineus NA1	Archaea	Euryarchaeota	Thermococcus
P9211_RS01555	magnesium chelatase ATPase subunit D	NA	690	NA	Prochlorococcus marinus str. MIT 9211	Bacteria	Cyanobacteria	Prochlorococcus
P9211_RS04315	cobaltochelatase subunit CobN	NA	1253	NA	Prochlorococcus marinus str. MIT 9211	Bacteria	Cyanobacteria	Prochlorococcus
P9211_RS04565	magnesium chelatase subunit H	NA	1339	NA	Prochlorococcus marinus str. MIT 9211	Bacteria	Cyanobacteria	Prochlorococcus
P9211_RS05540	magnesium chelatase ATPase subunit I	NA	362	NA	Prochlorococcus marinus str. MIT 9211	Bacteria	Cyanobacteria	Prochlorococcus
Caur_0420	magnesium chelatase ATPase subunit D	NA	634	NA	Chloroflexus aurantiacus J-10-fl	Bacteria	Chloroflexi	Chloroflexus
Caur_0117	magnesium chelatase	NA	696	NA	Chloroflexus aurantiacus J-10-fl	Bacteria	Chloroflexi	Chloroflexus
Caur_2579	cobaltochelatase	NA	1420	NA	Chloroflexus aurantiacus J-10-fl	Bacteria	Chloroflexi	Chloroflexus
Caur_3151	magnesium chelatase subunit H	NA	1261	NA	Chloroflexus aurantiacus J-10-fl	Bacteria	Chloroflexi	Chloroflexus
Caur_2591	magnesium chelatase subunit H	NA	1245	NA	Chloroflexus aurantiacus J-10-fl	Bacteria	Chloroflexi	Chloroflexus
Caur_3371	magnesium chelatase subunit H	NA	1269	NA	Chloroflexus aurantiacus J-10-fl	Bacteria	Chloroflexi	Chloroflexus
Caur_0419	magnesium chelatase ATPase subunit I	NA	370	NA	Chloroflexus aurantiacus J-10-fl	Bacteria	Chloroflexi	Chloroflexus
Caur_1255	magnesium chelatase	NA	347	NA	Chloroflexus aurantiacus J-10-fl	Bacteria	Chloroflexi	Chloroflexus
HM1_RS05850	magnesium chelatase ATPase subunit D	NA	664	NA	Heliobacterium modesticaldum Ice1	Bacteria	Firmicutes	Heliobacterium
HM1_RS05855	magnesium chelatase subunit H	NA	1297	NA	Heliobacterium modesticaldum Ice1	Bacteria	Firmicutes	Heliobacterium
HM1_RS05845	magnesium chelatase ATPase subunit I	NA	365	NA	Heliobacterium modesticaldum Ice1	Bacteria	Firmicutes	Heliobacterium
MRAD2831_RS41065	magnesium chelatase ATPase subunit I	bchI	336	NA	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
MRAD2831_RS50340	cobaltochelatase subunit CobT	cobT	634	NA	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
MRAD2831_RS50330	cobaltochelatase subunit CobS	cobS	327	NA	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
MRAD2831_RS41120	magnesium chelatase subunit H	NA	1234	NA	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
MRAD2831_RS47450	cobaltochelatase subunit CobN	NA	1109	NA	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
MRAD2831_RS41060	VWA domain-containing protein	bchD	566	NA	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
MPOP_RS15905	VWA domain-containing protein	bchD	614	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
MPOP_RS17040	cobaltochelatase subunit CobS	cobS	327	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
MPOP_RS26485	magnesium chelatase subunit H	NA	1241	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
MPOP_RS17035	cobaltochelatase subunit CobT	cobT	636	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
MPOP_RS12140	magnesium chelatase ATPase subunit I	bchI	337	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
MPOP_RS07210	cobaltochelatase subunit CobN	NA	1144	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
NPUN_RS06805	magnesium chelatase ATPase subunit D	bchD	676	NA	Nostoc punctiforme PCC 73102	Bacteria	Cyanobacteria	Nostoc
NPUN_RS05095	cobaltochelatase subunit CobN	NA	1359	NA	Nostoc punctiforme PCC 73102	Bacteria	Cyanobacteria	Nostoc
NPUN_RS14980	magnesium chelatase subunit H	NA	1328	NA	Nostoc punctiforme PCC 73102	Bacteria	Cyanobacteria	Nostoc
NPUN_RS13525	magnesium chelatase subunit H	bchH	1244	NA	Nostoc punctiforme PCC 73102	Bacteria	Cyanobacteria	Nostoc
NPUN_RS32045	magnesium chelatase ATPase subunit I	bchI	374	NA	Nostoc punctiforme PCC 73102	Bacteria	Cyanobacteria	Nostoc
BPHY_RS16030	magnesium chelatase	NA	342	NA	Paraburkholderia phymatum STM815	Bacteria	Proteobacteria	Paraburkholderia
BPHY_RS16030_fs_BPHY_RS16025	magnesium chelatase | VWA domain-containing protein	NA	568	-1	Paraburkholderia phymatum STM815	Bacteria	Proteobacteria	Paraburkholderia
BPHY_RS16035	cobaltochelatase subunit CobN	NA	1267	NA	Paraburkholderia phymatum STM815	Bacteria	Proteobacteria	Paraburkholderia
BPHY_RS30935	cobalamin biosynthesis protein CobS	NA	328	NA	Paraburkholderia phymatum STM815	Bacteria	Proteobacteria	Paraburkholderia
BPHY_RS30930	cobaltochelatase	NA	577	NA	Paraburkholderia phymatum STM815	Bacteria	Proteobacteria	Paraburkholderia
CLIM_RS05130	VWA domain-containing protein	NA	653	NA	Chlorobium limicola DSM 245	Bacteria	Chlorobi	Chlorobium
CLIM_RS07460	magnesium chelatase ATPase subunit D	NA	618	NA	Chlorobium limicola DSM 245	Bacteria	Chlorobi	Chlorobium
CLIM_RS05120	cobaltochelatase subunit CobN	NA	1259	NA	Chlorobium limicola DSM 245	Bacteria	Chlorobi	Chlorobium
CLIM_RS10830	magnesium chelatase subunit H	NA	1277	NA	Chlorobium limicola DSM 245	Bacteria	Chlorobi	Chlorobium
CLIM_RS10820	magnesium chelatase subunit H	NA	1267	NA	Chlorobium limicola DSM 245	Bacteria	Chlorobi	Chlorobium
CLIM_RS05140	cobalamin biosynthesis protein CobN	NA	1250	NA	Chlorobium limicola DSM 245	Bacteria	Chlorobi	Chlorobium
CLIM_RS07465	magnesium chelatase ATPase subunit I	NA	386	NA	Chlorobium limicola DSM 245	Bacteria	Chlorobi	Chlorobium
CLIM_RS05135	magnesium chelatase	NA	347	NA	Chlorobium limicola DSM 245	Bacteria	Chlorobi	Chlorobium
CPAR_RS03720	magnesium chelatase ATPase subunit D	NA	619	NA	Chlorobaculum parvum NCIB 8327	Bacteria	Chlorobi	Chlorobaculum
CPAR_RS01360	magnesium chelatase subunit H	NA	1279	NA	Chlorobaculum parvum NCIB 8327	Bacteria	Chlorobi	Chlorobaculum
CPAR_RS03725	magnesium-chelatase subunit H	NA	1272	NA	Chlorobaculum parvum NCIB 8327	Bacteria	Chlorobi	Chlorobaculum
CPAR_RS01370	magnesium chelatase subunit H	NA	1267	NA	Chlorobaculum parvum NCIB 8327	Bacteria	Chlorobi	Chlorobaculum
CPAR_RS03715	magnesium chelatase ATPase subunit I	NA	390	NA	Chlorobaculum parvum NCIB 8327	Bacteria	Chlorobi	Chlorobaculum
CTHA_RS12720	VWA domain-containing protein	NA	675	NA	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton
CTHA_RS10860	magnesium chelatase ATPase subunit D	NA	617	NA	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton
CTHA_RS06720	magnesium chelatase subunit H	NA	1306	NA	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton
CTHA_RS06730	magnesium chelatase subunit H	NA	1269	NA	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton
CTHA_RS08890	magnesium chelatase subunit H	NA	1277	NA	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton
CTHA_RS12730	cobaltochelatase subunit CobN	NA	1275	NA	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton
CTHA_RS12710	cobalamin biosynthesis protein CobN	NA	1243	NA	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton
CTHA_RS10855	magnesium chelatase ATPase subunit I	NA	359	NA	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton
CTHA_RS12715	magnesium chelatase	NA	345	NA	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton
CPHAMN1_RS05205	magnesium chelatase ATPase subunit D	NA	618	NA	Chlorobium phaeobacteroides BS1	Bacteria	Chlorobi	Chlorobium
CPHAMN1_RS10955	magnesium chelatase subunit H	NA	1277	NA	Chlorobium phaeobacteroides BS1	Bacteria	Chlorobi	Chlorobium
CPHAMN1_RS05210	magnesium chelatase subunit H	NA	1273	NA	Chlorobium phaeobacteroides BS1	Bacteria	Chlorobi	Chlorobium
CPHAMN1_RS10950	magnesium chelatase subunit H	NA	1269	NA	Chlorobium phaeobacteroides BS1	Bacteria	Chlorobi	Chlorobium
CPHAMN1_RS05200	magnesium chelatase ATPase subunit I	NA	383	NA	Chlorobium phaeobacteroides BS1	Bacteria	Chlorobi	Chlorobium
PAES_RS06405	VWA domain-containing protein	NA	650	NA	Prosthecochloris aestuarii DSM 271	Bacteria	Chlorobi	Prosthecochloris
PAES_RS07180	magnesium chelatase ATPase subunit D	NA	619	NA	Prosthecochloris aestuarii DSM 271	Bacteria	Chlorobi	Prosthecochloris
PAES_RS06415	cobaltochelatase subunit CobN	NA	1258	NA	Prosthecochloris aestuarii DSM 271	Bacteria	Chlorobi	Prosthecochloris
PAES_RS09850	magnesium chelatase subunit H	NA	1277	NA	Prosthecochloris aestuarii DSM 271	Bacteria	Chlorobi	Prosthecochloris
PAES_RS09825	magnesium chelatase subunit H	NA	1268	NA	Prosthecochloris aestuarii DSM 271	Bacteria	Chlorobi	Prosthecochloris
PAES_RS07175	magnesium chelatase subunit H	NA	1273	NA	Prosthecochloris aestuarii DSM 271	Bacteria	Chlorobi	Prosthecochloris
PAES_RS06395	cobalamin biosynthesis protein CobN	NA	1250	NA	Prosthecochloris aestuarii DSM 271	Bacteria	Chlorobi	Prosthecochloris
PAES_RS07185	magnesium chelatase ATPase subunit I	NA	383	NA	Prosthecochloris aestuarii DSM 271	Bacteria	Chlorobi	Prosthecochloris
PAES_RS06400	magnesium chelatase	NA	351	NA	Prosthecochloris aestuarii DSM 271	Bacteria	Chlorobi	Prosthecochloris
PPHA_RS08895	magnesium chelatase ATPase subunit D	NA	618	NA	Pelodictyon phaeoclathratiforme BU-1	Bacteria	Chlorobi	Pelodictyon
PPHA_RS12715	magnesium chelatase subunit H	NA	1276	NA	Pelodictyon phaeoclathratiforme BU-1	Bacteria	Chlorobi	Pelodictyon
PPHA_RS12700	magnesium chelatase subunit H	NA	1267	NA	Pelodictyon phaeoclathratiforme BU-1	Bacteria	Chlorobi	Pelodictyon
PPHA_RS08890	magnesium chelatase subunit H	NA	1280	NA	Pelodictyon phaeoclathratiforme BU-1	Bacteria	Chlorobi	Pelodictyon
PPHA_RS08900	magnesium chelatase ATPase subunit I	NA	391	NA	Pelodictyon phaeoclathratiforme BU-1	Bacteria	Chlorobi	Pelodictyon
DEIDE_RS02320	magnesium chelatase	NA	483	NA	Deinococcus deserti VCD115	Bacteria	Deinococcus-Thermus	Deinococcus
DEIDE_RS15695	VWA domain-containing protein	NA	589	NA	Deinococcus deserti VCD115	Bacteria	Deinococcus-Thermus	Deinococcus
DEIDE_RS15690	cobaltochelatase	NA	1441	NA	Deinococcus deserti VCD115	Bacteria	Deinococcus-Thermus	Deinococcus
THEYE_A1074	magnesium-chelatase subunit ChlD	NA	614	NA	Thermodesulfovibrio yellowstonii DSM 11347	Bacteria	Nitrospirae	Thermodesulfovibrio
THEYE_A1075	magnesium-chelatase subunit ChlI	NA	336	NA	Thermodesulfovibrio yellowstonii DSM 11347	Bacteria	Nitrospirae	Thermodesulfovibrio
MSIL_RS10555	magnesium chelatase ATPase subunit I	bchI	341	NA	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella
MSIL_RS01630	cobaltochelatase subunit CobS	cobS	332	NA	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella
MSIL_RS01625	cobaltochelatase subunit CobT	cobT	644	NA	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella
MSIL_RS10420	magnesium chelatase subunit H	NA	1248	NA	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella
MSIL_RS16630	cobaltochelatase subunit CobN	NA	1115	NA	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella
MSIL_RS10550	VWA domain-containing protein	bchD	587	NA	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella
RCAP_RS03400	magnesium chelatase	NA	561	NA	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter
RCAP_RS03335	magnesium-chelatase subunit H	NA	1189	NA	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter
RCAP_RS03405	magnesium chelatase	NA	350	NA	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter
RCAP_RS04190	cobaltochelatase subunit CobS	NA	324	NA	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter
RCAP_RS04185	cobaltochelatase subunit CobT	NA	624	NA	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter
RCAP_RS10170	cobaltochelatase subunit CobN	NA	1085	NA	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter
CAGG_RS15520	magnesium chelatase ATPase subunit D	bchD	636	NA	Chloroflexus aggregans DSM 9485	Bacteria	Chloroflexi	Chloroflexus
CAGG_RS05915	VWA domain-containing protein	NA	696	NA	Chloroflexus aggregans DSM 9485	Bacteria	Chloroflexi	Chloroflexus
CAGG_RS06335	cobaltochelatase subunit CobN	cobN	1406	NA	Chloroflexus aggregans DSM 9485	Bacteria	Chloroflexi	Chloroflexus
