org_id	bchD	bchE	bchH	bchI	bchI_f	chlB_bchB	chlD	chlG_bchG	chlH	chlI	chlI_f	chlL_bchL	chlM_bchM	chlN_bchN	cobD_cobC	cobN	cobO	cobP_cobU	cobQ	cobS	cobS_f	cobT	cobV_cobS	cysG_cobA
476264007	4.05e-32	0	2.86e-146	1.57e-98	1.57e-98	2.52e-115	4.98e-161	3.83e-54	0	1.39e-125	1.39e-125	6.18e-75	1.71e-31	2.39e-104	4.13e-44	1.3e-126	4.75e-29	1.36e-33	5.21e-110	1	1	1	1	1.66e-70
476972908	2.64e-16	1	1.74e-44	4.81e-87	4.81e-87	1	2.32e-60	1	2e-51	5.95e-81	5.95e-81	1	1	1	1	3.19e-90	1.39e-27	1	1	1	1	1	1	1
477380810	2.95e-12	1	3.65e-106	4.48e-77	4.27e-76	1	3.2e-49	1	3.05e-126	1.77e-71	1.02e-61	1	2.97e-06	1	3.19e-90	0	7.15e-91	3.57e-32	0	1	1	1	1.85e-38	1.67e-152
477462892	7.33e-25	1	1	1.17e-50	1	1	0	1	1	9.3e-48	1	1	1	1	1	1	1	1	1	1	1	1	1	1
477582289	5.5e-58	1	1	8.14e-147	1	1	4.7e-59	1	1	6.38e-87	1	1	1	1	1	1	1	1	1	1	1	1	1	1
477850937	4.04e-13	1	2.63e-60	1.03e-82	1	1	7.9e-98	1	1.43e-72	9.37e-76	1	1	1	1	4.35e-77	7.83e-122	6.86e-64	1	0	1	1	1	1	7.88e-61
478569408	2.71e-10	1	5.27e-60	5.68e-86	1	1	3.95e-87	1	4.93e-67	1.41e-78	1	1	1	1	9.55e-82	7.39e-119	1.65e-58	1	0	1	1	1	1	3.54e-65
478865782	2.32e-14	1	1	4.16e-88	4.16e-88	1	3.07e-65	1	1	9.06e-87	9.06e-87	1	1	1	1	1	8.09e-41	1	1	1	1	1	1	1
479901727	1.82e-08	1	1.01e-60	9.56e-71	1	1	2.67e-38	1	3.06e-133	8.62e-58	1	1	1	1	7.68e-49	0	2.54e-87	3.71e-31	3.3e-108	1	1	1	5.55e-08	2.47e-56
481606471	1	3.82e-19	2.47e-47	8.17e-52	1	1	1.92e-28	1	1.55e-100	1.67e-46	1	1	6.68e-06	1	3.56e-61	0	1.48e-59	9.21e-31	2.82e-158	1	1	1	0.000296	2.7e-38
481669135	1.31e-11	1	5.07e-67	1.42e-87	1.42e-87	1	1.48e-66	1	2.76e-156	9.2e-89	9.2e-89	1	1	1	1	0	2.61e-35	1	1	1	1	1	1	4.76e-68
481940299	2.86e-10	6.32e-08	1.68e-57	9.94e-83	1	1	1.53e-51	1	1.27e-133	1.48e-84	1	1	2.1e-06	1	2.65e-62	0	3.16e-77	2.08e-35	9.05e-127	1	1	1	1.62e-14	7.95e-95
482522785	1.17e-05	1	3.9e-64	6.69e-79	1	1	1.34e-53	1	4.28e-76	8.65e-75	1	1	1	1	9.2e-48	0	1.02e-75	1	5.86e-129	1	1	1	1	3.36e-34
484576304	6.63e-16	1.47e-20	5.74e-122	4.18e-88	4.18e-88	7.85e-08	3.52e-62	1	7.26e-75	3.11e-88	3.11e-88	4.67e-31	5.24e-05	1	1.24e-35	3.41e-68	2.14e-39	1.18e-32	3.31e-105	1	1	1	1	7.51e-67
485344245	6.68e-10	1	8.89e-62	1.34e-82	0.000276	1	4.45e-48	1	8.32e-130	8.53e-67	1	1	9.48e-05	1	7.53e-52	0	1.42e-71	1.5e-35	1.14e-126	1	1	1	1.52e-10	5.44e-51
486150807	1.47e-11	1	7.33e-58	4.09e-68	1	1	2.61e-50	1	7.63e-142	5.27e-72	1	1	0.000207	1	1.53e-06	0	5.06e-71	1	1	1	1	1	1	5.51e-83
486177932	1.93e-10	1	1	3.7e-79	9.43e-05	1	1.46e-52	1	1	6.68e-64	1	1	1	1	1	1	6.04e-91	1	4.64e-110	1	1	1	1	1.72e-112
486408192	1.23e-46	5.37e-91	0	1e-112	1	0	1.01e-53	1.37e-94	6.63e-142	3.33e-76	1	1.78e-123	1.71e-48	4.68e-152	1	2.19e-51	1	1	1	9.56e-156	9.56e-156	0	1	1.15e-45
486522472	2.46e-11	4.56e-06	4.96e-61	2.52e-82	3.84e-05	1	5.84e-48	1	5.12e-131	3.02e-71	1	1	1.11e-10	1	1.16e-77	0	6.79e-82	2.04e-33	9.46e-126	1	1	1	2.48e-29	7.09e-101
487567346	9.2e-27	1	1	8.12e-57	1	1	0	1	1	1.54e-50	1	1	1	1	1	1	1	1	1	1	1	1	1	1
488916513	1.72e-45	0	0	1.65e-122	1	0	2.05e-53	3.3e-86	3.9e-149	3.38e-84	1	5.32e-115	5.08e-55	1.99e-154	1	2.23e-57	1	1	1	1	1	1	1	1
489825864	1	1	1.2e-48	6.18e-60	1.89e-05	1.37e-11	4.5e-47	1	3.71e-60	2.33e-58	1	3.12e-33	2.67e-06	1	2.82e-106	0	1.48e-92	2.33e-50	0	1	1	1	6.48e-21	1.63e-113
490087123	1.37e-08	1	1	6.7e-72	1	1	2.22e-37	1	1	1.63e-60	1	1	1	1	1	1	7.12e-97	1	6.24e-104	1	1	1	1	2.56e-157
490349290	1	1	1	1.73e-17	1	1	6.79e-16	1	1	0.000554	1	1	1	1	1	1	1	1	1	1	1	1	1	1
491448868	1	1	1	8.24e-79	1	1	1.16e-62	1	1	2.53e-80	1	1	1	1	1	1	1	1	1	1	1	1	1	1
492377861	6.57e-06	3.55e-42	1.42e-62	7.13e-78	1	1	5.69e-68	3.13e-05	5.61e-152	6.73e-88	1	1	1	1	8.95e-52	1.24e-136	1	1	1	1	1	1	7.6e-12	1.09e-71
492903412	5.22e-84	0	0	1.56e-155	1	0	1.57e-58	8.21e-132	2.58e-145	1.16e-88	1	1.4e-135	8.54e-95	0	1	3.44e-49	1	1	1	1	1	1	1	1
493459157	1	1	3.58e-52	1.66e-57	1	1	1.07e-39	1	1.48e-58	3.42e-56	1	1	1	1	1.09e-32	0	1	1	9.01e-89	1	1	1	1	2.39e-39
493658742	1.55e-13	1	2.1e-143	2.88e-83	1	1	1.41e-66	1	6.2e-80	1.67e-88	1	1	1	1	1	1.43e-145	1	1	2.3e-95	1	1	1	1	1
494478885	1.54e-06	1	1.62e-59	6.62e-77	1	1	2.59e-41	1	6.56e-123	5.23e-74	1	1	6.61e-08	1	1.67e-65	0	9.36e-77	6.79e-38	1.09e-140	1	1	1	2.01e-08	1.01e-83
494937694	1	1	4.04e-54	5.52e-60	1	1	4.13e-38	1	2.69e-129	6.77e-45	1	1	1	1	1.53e-30	0	1.42e-33	2.2e-39	5.57e-91	1	1	1	1	7.71e-17
496192752	1.06e-08	1	1.06e-56	2.56e-77	1	3.29e-08	2.54e-58	1	5.93e-142	4.16e-71	1	2.61e-34	1	1	1	3.39e-180	1	1	1	1	1	1	1	1
496198439	1.19e-69	3.23e-83	0	2.26e-146	1	0	2.03e-52	1	8.14e-146	4.82e-81	1	6.14e-143	6.75e-72	0	1	1.42e-47	1	1	1	1	1	1	1	1
497850083	1	3.94e-18	4.61e-50	9.93e-60	1	1	4.75e-37	1	2.83e-61	7.99e-57	1	1	1	1	1	0	1.53e-60	1	1	1	1	1	1	6.89e-22
498066128	1.52e-05	6.78e-12	5.8e-60	2.1e-66	1	1	1.85e-45	1	2.31e-142	1.02e-69	1	1	1.42e-07	1	1.97e-55	0	1.37e-72	1.13e-27	1.01e-128	1	1	1	5.17e-13	5.18e-94
498258201	6.34e-07	1	8.46e-104	3.95e-75	1	1	5.31e-47	2.8e-05	7.43e-129	1.32e-72	1	1	0.000682	1	1	0	6.04e-69	1	1	1	1	1	1	1.57e-18
499010197	5.17e-26	3.24e-87	1.09e-174	8.22e-90	8.22e-90	0	0	1.06e-125	0	8.89e-145	8.89e-145	1.82e-135	5.66e-74	0	7.61e-05	1.5e-125	1.17e-16	7.18e-27	1	1	1	1	1	8.41e-60
499700531	8.89e-07	1	1	1.74e-76	1	1	4.78e-37	1	1	7.11e-56	1	1	1	1	1	1	8.14e-96	1	1	1	1	1	1	3.92e-164
503226005	1.88e-69	0	1	4.5e-123	1	1	1.43e-55	1	1	1.12e-84	1	1	1	1	1	1	1	1	1	1	1	1	1	1
503422432	1.94e-36	6.4e-95	0	3.19e-111	1	0	2.15e-52	1.36e-102	3.23e-143	1.09e-80	1	3.95e-122	7.37e-45	5.1e-163	1	1.28e-52	1	1	1	1.81e-157	1.81e-157	0	1	6.57e-48
503801636	7.79e-09	1	2.33e-93	7.78e-67	3.83e-06	1	1.08e-39	1	9.46e-71	3.7e-53	1	1	1	1	5.58e-86	0	3.89e-94	1.33e-31	5.42e-106	1	1	1	2.43e-46	7.12e-141
504310969	2.46e-07	1	6.73e-56	4.31e-60	1	1	5.7e-39	1	6.02e-131	3.97e-61	1	1	1	1	1	0	4.43e-76	1	1	1	1	1	1	1.24e-18
508784945	1	1	1	5.77e-15	1	1	1.9e-19	1	1	1.97e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1
510121855	1.2e-09	2.63e-10	3.49e-98	3.08e-82	1	1	1.7e-54	1	7.46e-123	2.39e-81	1	1	3.28e-06	1	7.06e-54	0	8.03e-71	2.41e-29	2.4e-126	1	1	1	2.42e-09	1.52e-96
511263391	8.78e-09	3.35e-11	7.93e-149	1.34e-84	1	3.93e-15	1.06e-63	7.94e-13	0	5.56e-85	1	1.06e-40	1	1	0	0	1	1	0	1	1	1	1.05e-105	6.31e-142
512824040	1	1	1	1.05e-15	1	1	4.02e-18	1	1	6.15e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1
513053056	6.52e-22	3.96e-100	5.18e-167	2.66e-88	2.66e-88	0	6.72e-180	1.43e-158	0	2.92e-163	2.92e-163	1.31e-153	6.4e-89	0	1.52e-20	0	3.64e-59	2.68e-26	4.34e-101	1	1	1	0.000143	9.46e-59
514081652	1.22e-27	4.64e-94	9.93e-175	4.57e-93	4.57e-93	0	0	4.42e-168	0	1.98e-163	1.98e-163	9.75e-132	1.79e-104	0	6.34e-26	0	2.32e-61	4.45e-22	6.91e-98	0.000451	0.000451	1	0.000486	1.51e-58
514148016	4.96e-07	1	3.18e-59	2.31e-84	0.000385	1	3.39e-54	4.43e-06	4.18e-129	7.09e-77	1	1	9.07e-05	1	5.28e-72	0	8.31e-80	3.26e-40	2.08e-135	1	1	1	1.91e-19	1.43e-108
515160588	1.36e-69	6.67e-89	0	7.91e-150	1	0	1.06e-51	2.02e-124	9.06e-138	2.99e-78	1	4.54e-138	2.99e-72	0	1	2.08e-52	1	1	1	1	1	1	1	1
515883052	1	1	1	6.4e-74	1	1	5.49e-61	1	1	2.95e-71	1	1	1	1	1	1	1	1	1	1	1	1	1	1
516151342	2.98e-48	1	1	1.57e-128	1	1	9.06e-59	1	1	7.32e-88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
516541437	4.14e-07	1	2.2e-103	5.17e-81	1	1	1.23e-50	1	7.73e-71	7.1e-80	1	1	1	1	1	0	3.28e-79	1	3.91e-123	1	1	1	1	3.57e-18
516541560	1	1	9.87e-59	5.92e-87	1	1	6.59e-49	1	4.25e-130	2.95e-69	1	1	0.000285	1	1	0	6.73e-75	1	1	1	1	1	1	5.52e-16
517475918	1.86e-08	1.91e-07	2.61e-60	3.95e-76	1	1	1.77e-54	1	7.78e-134	4.08e-79	1	1	1.74e-08	1	1.75e-36	2.87e-160	2.05e-40	9.24e-35	9.3e-103	1	1	1	6.5e-06	4.85e-63
519510877	1.26e-10	1	1	2.54e-77	3.41e-05	1	2.46e-51	1	1	9.36e-63	1	1	1	1	1	1	1.38e-90	1	4.74e-113	1	1	1	1	6.95e-114
521491556	2.49e-57	0	0	5.95e-125	5.95e-125	0	1.28e-57	6.44e-93	1.87e-150	2.66e-81	2.66e-81	2.03e-119	5.91e-54	5.13e-159	1.1e-39	0	2.94e-70	8.15e-49	1.37e-149	6.21e-179	6.21e-179	0	6.65e-07	4.77e-46
522977180	7.01e-26	1.01e-51	5.12e-147	3e-96	3e-96	0	0	9.69e-130	0	6e-143	6e-143	7.79e-109	3.52e-59	1.34e-146	5.3e-18	0	8.57e-54	2.05e-13	1.07e-83	1	1	1	1	2.15e-58
523565347	1.88e-31	0	7.48e-139	8.85e-106	8.85e-106	0	1.3e-61	1.7e-95	0	1.54e-98	1.54e-98	6.26e-123	1.31e-73	0	9.89e-30	0	2.23e-40	1.34e-22	2.13e-95	1	1	1	1.71e-05	7.48e-53
524744031	1.82e-07	1	5.83e-92	2.5e-76	1	1	4.25e-43	1	1.36e-124	5.11e-76	1	1	1	1	1	0	5.15e-77	1	2.35e-163	1	1	1	1	1.09e-16
525328142	3.76e-10	1	1.46e-60	3.33e-73	1	1	1.25e-47	1	1.6e-129	2.34e-71	1	1	0.000353	1	1.65e-64	0	3.16e-79	3.12e-28	6.13e-134	1	1	1	2.33e-08	2.7e-84
525357865	8.92e-11	1	1.79e-56	2.3e-83	1	1	1.4e-51	1	7.83e-119	2.08e-73	1	1	0.000155	1	6.27e-51	0	7.19e-72	3.01e-36	7.53e-117	1	1	1	1	1.7e-45
525952463	2.44e-11	1	6.34e-56	5.63e-79	1	1	3.42e-55	1	8.25e-138	1.04e-80	1	1	1	1	4.02e-55	0	1.01e-71	1	1.01e-121	1	1	1	1	2.86e-16
526305502	2.83e-09	1	1.2e-104	5.96e-73	1	1	3.81e-50	1	1.49e-123	4.71e-79	1	1	1	1	6.4e-55	0	2.08e-80	4.03e-38	0	1	1	1	1	3.38e-53
526905341	1.18e-06	1	1	8.3e-80	1	1	1.73e-43	1	1	6.6e-62	1	1	1	1	1	1	4.49e-95	1	4.08e-113	1	1	1	1	1.13e-156
527087667	1	1	1	1.65e-84	1	1	1.77e-61	1	1	5.3e-75	1	1	1	1	1	1	1	1	1	1	1	1	1	1
528226826	2.79e-35	0	9.45e-135	1.99e-107	1.99e-107	0	1.08e-105	3.76e-171	0	1.13e-109	1.13e-109	8.67e-151	6.07e-117	0	1.4e-34	0	9.45e-28	4.7e-39	1.95e-94	1	1	1	2.85e-05	3.12e-48
529102676	3.11e-52	1	1	6.26e-126	1	1	4.39e-62	1	1	2.08e-84	1	1	1	1	1	1	1	1	1	1	1	1	1	1
529236496	1.98e-12	1	8.33e-99	1.36e-83	8.06e-05	1	6.08e-53	1	1.06e-120	8.11e-68	1	1	1	1	1	0	4.91e-83	1	4.69e-114	1	1	1	1	1.22e-127
531081388	3.31e-10	1	1	3.59e-12	1	1	1.19e-20	1	1	4.96e-12	1	1	1	1	1	1	6.75e-88	1	1	1	1	1	1	2.54e-121
532008184	9e-12	1	4.44e-54	1.13e-77	1	1	1.64e-49	1	1.88e-118	4.85e-79	1	1	1	1	1	0	1	1	1	1	1	1	1	5.69e-46
534226014	1.37e-10	1	2.3e-59	2.2e-76	1	1	2.62e-48	1	5e-125	2.26e-74	1	1	1	1	1	0	7.89e-72	1	1	1	1	1	1	1
534472052	0.000182	1	2.73e-59	6.9e-78	1	1	1.91e-40	1	8.34e-126	4.5e-55	1	1	1	1	1	0	3.08e-75	1	1	1	1	1	1	7.39e-18
535386699	3.21e-11	1	1	9.03e-67	1	1	1.06e-45	1	1	7.27e-73	1	1	1	1	1	1	7.98e-82	1	1	1	1	1	1	1
536811083	1.4e-09	1	1.86e-60	6.55e-83	1	1	5.09e-57	1	1.42e-139	2.26e-87	1	1	1	1	3.27e-64	0	9.84e-76	1	4.04e-135	1	1	1	1	3.37e-17
537464961	1.55e-25	8e-98	3.44e-171	1.66e-91	1.66e-91	0	0	1.16e-164	0	1.15e-168	1.15e-168	1.9e-154	7.65e-102	0	3.1e-24	0	9.34e-62	2.57e-20	6.94e-99	1	1	1	1.14e-05	3.77e-55
537589127	8.24e-11	1	6.56e-59	4.16e-70	1	1	2.59e-52	1	9.78e-72	6.28e-80	1	1	4.17e-07	1	8.14e-58	0	1.79e-75	7.08e-44	0	1	1	1	1.19e-15	7.1e-90
538412231	8.39e-10	1	7.39e-62	1.34e-77	1	1	4.01e-45	1	1.05e-125	1.36e-74	1	1	1	1	1.89e-54	0	8.78e-80	2.87e-34	8.9e-128	1	1	1	3.23e-07	3.16e-77
540181548	9.99e-09	1	5.56e-59	2.6e-81	2.43e-06	1	9.28e-51	1	8.35e-72	5.68e-73	1	1	8.36e-06	1	1.77e-53	0	2.97e-78	1.09e-40	9.17e-141	1	1	1	8.8e-11	9.2e-50
540763107	9.28e-12	1	1	1.24e-84	1	1	4.1e-55	1	1	6.02e-86	1	1	1	1	1.6e-56	1	3.03e-74	1	2.99e-122	1	1	1	1	1
540854501	1.12e-07	4.5e-05	3.46e-58	5.62e-72	1	1	7e-56	4.34e-06	1.67e-149	1.84e-65	1	1	1.58e-07	1	1.08e-17	0	2.14e-17	1	4.25e-79	1	1	1	2.25e-10	8.35e-59
541959204	4.56e-06	1	2.84e-51	6.35e-65	1	1	6.24e-50	1.3e-11	4.97e-147	6.98e-65	1	1	0.000847	1	4.8e-23	0	1	1	6.2e-07	0.000403	0.000403	1	0.000784	7.56e-56
542737283	1.83e-11	1	1.73e-58	4.15e-82	1	1	1.02e-54	1	2.41e-74	7.59e-76	1	1	1	1	1.09e-68	0	1.8e-84	8.24e-46	7.4e-127	1	1	1	3.82e-16	2.79e-17
542856245	1	1	3e-51	4.75e-60	1	1	6.54e-33	1	1.67e-60	1.11e-51	1	1	1	1	7.24e-37	0	2.49e-61	1	5.73e-159	1	1	1	1	1.03e-21
542892930	3.54e-43	0	0	7.36e-121	1	0	1.29e-56	1.65e-91	8.95e-146	3.32e-88	1	2.85e-114	8.33e-62	8.97e-155	2.52e-34	2.32e-56	1	3.87e-28	2.52e-139	7.19e-06	7.19e-06	1	1.52e-05	1.85e-48
543592553	4.07e-06	1	1	1.41e-70	1	1	1.82e-37	1	1	4.73e-51	1	1	1	1	1	1	9.83e-91	1	8.2e-112	1	1	1	1	5e-156
543680427	1	1	3.04e-49	1e-60	1	1	2.64e-35	1	1.01e-54	2.79e-47	1	1	1	1	2.63e-32	0	7.55e-40	7.3e-34	7.97e-82	1	1	1	1	1
547828219	9.01e-08	1	3.75e-60	1.52e-84	1.52e-84	1	2.21e-56	1	1.47e-133	3.03e-72	3.03e-72	1	1	1	1	1.5e-170	1	1	1	1	1	1	1	1
548097137	4.91e-09	1	1	5.15e-76	1	1	4.47e-53	1	1	1.13e-70	1	1	1	1	1.16e-68	1	3.59e-80	1	1.56e-121	1	1	1	1	4.06e-104
548182128	4.48e-14	1.98e-35	6.47e-65	1.72e-94	1.72e-94	1	1.45e-62	1	5.01e-162	3.2e-93	3.2e-93	1	1	1	1.01e-36	0	7.59e-26	1.52e-29	3.95e-111	1	1	1	2.67e-06	7.87e-24
548698421	0.000233	1	1.36e-58	7.8e-77	1	1	7.32e-45	1	1.52e-119	4.25e-79	1	1	1	1	1.67e-54	0	1.11e-77	1.1e-37	5.22e-155	1	1	1	1	2.09e-17
549095458	3.09e-06	1	1	2.04e-82	1	1	1e-63	1	1	1.6e-60	1	1	1	1	1	1	2.94e-95	1	1	1	1	1	1	6.04e-162
549706493	8.26e-06	1	1	2.79e-78	1	1	5.48e-41	1	1	7.01e-61	1	1	1	1	1	1	1.44e-94	1	1.67e-114	1	1	1	1	2.7e-165
549836387	2.93e-08	1	2.49e-62	4.43e-77	1.22e-07	1	9.76e-42	1	3.33e-69	2.54e-59	1	1	0.000247	1	5.21e-91	0	5.62e-88	5.68e-27	3.61e-111	1	1	1	8.66e-40	1.01e-146
550363488	3.45e-55	0	0	3.94e-123	0.000491	0	1.57e-53	1.22e-103	1.61e-146	2.02e-75	1	3.96e-117	6.4e-56	1.06e-155	6.11e-62	1.93e-139	6.46e-62	2.99e-43	8.48e-151	2.05e-180	2.05e-180	1.84e-171	9.14e-10	7.9e-46
550769986	1.88e-13	1	1	2.31e-76	0.000522	1	5.7e-64	1	1	6.26e-74	1	1	2.29e-06	1	1	1	1	1	1	1	1	1	1	1
550806816	1.01e-13	2.62e-38	3.52e-102	1.21e-90	1.21e-90	6.23e-05	3.4e-68	1	1.02e-141	2.85e-90	2.85e-90	2.94e-30	1	1	1.49e-38	0	3.24e-35	1.27e-37	9.86e-113	7.78e-26	7.78e-26	1	1	3.84e-64
550830293	1	1	6.23e-45	1.7e-66	1	1	2.08e-48	1	1.08e-49	1.51e-59	1	1	1	1	1	0	1	1	1	1	1	1	1	2.39e-16
551492936	3.85e-07	1	1	1.74e-76	1	1	4.19e-42	1	1	1.64e-59	1	1	1	1	1	1	1.75e-99	1	5.94e-105	1	1	1	1	1.65e-158
551684930	7.91e-07	1	1	7.39e-67	1	1	6.76e-38	1	1	4.35e-58	1	1	1	1	1	1	5.25e-94	1	3.43e-109	1	1	1	1	7.59e-146
552444288	1.11e-11	1	6.95e-64	3.03e-66	1	1	1.07e-46	1	6.99e-76	4.6e-70	1	1	7.18e-05	1	0.000137	0	1.19e-81	1	3.89e-177	1	1	1	1	2.13e-16
552446852	1	1	1.37e-47	2.24e-61	1	1	1.13e-39	1	2.71e-55	4.52e-47	1	1	1	1	1	0	1.1e-38	6.46e-35	1	1	1	1	1	9.64e-14
552506147	1.86e-24	7.1e-97	5.21e-156	2.86e-94	2.86e-94	0	0	1.16e-160	0	1.87e-164	1.87e-164	2.02e-154	3.45e-93	0	9.99e-27	0	3.03e-60	2.26e-22	4.23e-98	1	1	1	2.57e-06	3.47e-59
553211566	7.72e-79	0	0	1.02e-156	1.65e-06	0	1e-56	3.19e-131	3.3e-145	1.43e-85	1	1.86e-137	6.45e-80	0	5.84e-45	1.5e-115	1.81e-65	1.18e-49	1.26e-160	3.22e-157	3.22e-157	1.59e-150	3.04e-08	2.8e-37
553382579	7.84e-12	1	7.26e-104	4.08e-78	1	1	1.38e-48	1	1.03e-122	8.18e-75	1	1	1	1	2.56e-51	0	1.36e-81	1	0	1	1	1	1	6.99e-16
553508960	6.11e-27	4.15e-100	9.83e-166	6.02e-92	6.02e-92	0	0	4.51e-164	0	4.23e-160	4.23e-160	4.85e-155	1.23e-99	0	9.2e-27	0	1.08e-61	2.8e-19	5.17e-100	0.000524	0.000524	1	3.4e-06	2e-60
553877309	4.02e-10	1	1	3.45e-77	0.000516	1	1.45e-50	1	1	2.4e-63	1	1	1	1	1	1	9.51e-88	1	1.83e-118	1	1	1	1	5.89e-114
554678918	4.32e-07	1	8.79e-51	6.53e-59	1	1	3.57e-52	1	1.26e-141	2.15e-65	1	1	1	1	1	0	1	1	1	1	1	1	1	1.33e-24
555490335	2.52e-13	1.68e-173	1.14e-57	4.43e-84	1	1	5.32e-53	0.000381	1.17e-62	8.08e-73	1	2.9e-33	1	1	7.78e-31	2.72e-119	2.56e-42	1.17e-30	3.61e-75	1	1	1	1	2.36e-60
556631365	1.85e-12	1	1	1.43e-81	1	1	6.86e-66	1	1	2.63e-81	1	1	1	1	1	1	1	9.51e-38	1	1	1	1	1	1
557190213	5.33e-72	5.85e-84	0	5.95e-154	1	0	9.27e-56	1.1e-130	1.82e-150	4.41e-84	1	4.86e-142	5.75e-76	0	1	8.05e-47	1	1	1	1	1	1	1	1
557224283	3.83e-34	0	2.08e-134	6.08e-106	6.08e-106	0	6.19e-106	7.13e-177	0	3.85e-110	3.85e-110	1.95e-150	3e-116	0	2.48e-34	0	5.72e-28	1.19e-38	2.45e-96	1	1	1	8.11e-06	2e-47
557231600	2.3e-06	9.97e-40	1.22e-132	2.23e-83	1.66e-46	1.35e-17	2.73e-61	1.43e-10	2.82e-100	5.68e-84	4.47e-39	2.37e-37	1	1	4.29e-53	3.23e-76	1	1	3.98e-136	1	1	1	5.71e-19	1.44e-72
557416689	4.74e-14	1	4.12e-65	4.93e-77	1.63e-05	1	2.49e-48	1	4.83e-132	1.79e-63	1	1	1.76e-08	1	3.42e-78	0	2.05e-83	5.73e-28	5.92e-119	0.000121	0.000121	1	7.52e-26	1.87e-99
558886006	1	1	4.04e-53	4.9e-68	0.000359	1	4.84e-40	1	1.35e-126	3.64e-56	1	1	0.000476	1	1.35e-31	0	4.88e-35	5.36e-37	5.86e-80	1	1	1	1	3.39e-56
559201873	1.06e-19	1	1	4.6e-48	1	1	0	1	1	7.74e-41	1	1	1	1	1	1	1	1	1	1	1	1	1	1
559293490	7.17e-50	1	1	2.94e-120	1	1	5.45e-54	1	1	2.88e-81	1	1	1	1	1	1	1	1	1	1	1	1	1	2.07e-05
559596515	1.58e-13	9.23e-32	6.97e-99	6.87e-88	4.04e-83	1.17e-09	1.73e-60	1	2.98e-133	3.5e-89	3.5e-89	6.02e-33	1.81e-10	1	5.16e-34	8.32e-130	2.53e-27	3.08e-41	3.77e-111	5.48e-06	5.48e-06	1	1	1.35e-60
560093033	1	1	1	5.22e-72	0.000461	1	5.56e-41	1	1	2.15e-53	1	1	1	1	1	1	6.5e-83	1	6.94e-117	1	1	1	1	9.89e-109
561694956	1.79e-17	1	4.71e-62	6.72e-86	6.72e-86	6.75e-09	4.92e-66	1	4.39e-152	2.46e-90	2.46e-90	5.22e-40	1	1	1	0	1.9e-41	1	1	1	1	1	1	1
561835965	7.45e-08	1	1.61e-61	1.31e-75	0.000232	1	1.03e-47	1	2.5e-129	5.26e-76	1	1	3.44e-08	1	5.69e-74	0	6.22e-73	8.91e-33	6.98e-132	1	1	1	2.48e-14	4.13e-91
562207729	2.67e-16	1	1.95e-58	2.02e-76	9.89e-07	1	8.81e-49	1	6.42e-130	1.69e-71	1	1	0.000302	1	1	0	1.6e-82	1	2.91e-127	1	1	1	1	6.21e-104
563482159	3.12e-25	1.96e-96	3.81e-159	1.6e-96	1.6e-96	0	0	3.68e-168	0	5.97e-171	5.97e-171	1.03e-151	5.17e-104	0	1.19e-27	0	1.96e-67	6.35e-15	1.25e-97	1	1	1	4.78e-09	4.08e-59
563599689	1	1	9.4e-51	4.02e-61	1	1	4.4e-38	1	2.56e-54	1.76e-52	1	1	1	1	1	0	1	1	1	1	1	1	1	1
564092142	8.47e-07	1	1	4.45e-78	1	1	7.62e-43	1	1	3.08e-62	1	1	1	1	1	1	2.69e-88	1	1.99e-110	1	1	1	1	6.69e-161
565277387	1.68e-11	1	2.92e-57	5.83e-85	1	1	4.47e-54	1	1.7e-125	4.36e-73	1	1	1	1	1.5e-67	0	1.52e-80	6.28e-37	2.26e-127	1	1	1	1.16e-10	3.35e-16
565595383	1	1	9.76e-45	1.98e-56	1	1	2.62e-41	1	1.38e-55	7.67e-53	1	1	3.67e-07	1	1.53e-56	0	2.69e-49	5.64e-39	1.35e-160	1	1	1	1.14e-05	1.82e-54
565649708	1.47e-10	1	1	4.51e-78	1	1	1.38e-65	1	1	1.28e-75	1	1	1	1	1	1	1	1	1	1	1	1	1	1
565761684	9.87e-11	1	1.02e-59	1.48e-73	1	1	1.84e-53	1	3.68e-135	2.05e-80	1	1	1	1	5.57e-65	0	1.02e-72	1	1.67e-127	1	1	1	1	4.11e-19
565782940	8.55e-12	1.83e-10	6.12e-122	5.21e-84	5.21e-84	2.1e-12	1.68e-84	1	2.02e-147	1.71e-71	1.71e-71	2.78e-35	5.4e-05	0.000156	2.16e-33	1.56e-114	1	8.19e-28	1.04e-91	1	1	1	0.000166	2.1e-47
566369644	2.06e-09	1	1.02e-55	1.11e-80	1	1	7.62e-57	1	7.1e-124	4.84e-76	1	1	1	1	5.01e-62	0	2.43e-84	1	1	1	1	1	1	1
566737144	3.07e-07	1	1	5.12e-75	4.69e-06	1	1.25e-44	1	1	3.38e-68	1	1	9.62e-06	1	2.14e-60	1	1	8.09e-31	8.4e-96	1	1	1	1.84e-07	2.88e-50
568618787	0.000178	1	8.97e-60	3.23e-78	1	1	3.76e-43	1	1.72e-125	1.44e-76	1	1	3e-06	1	1.51e-57	0	5.07e-81	5.89e-39	3.07e-167	1	1	1	2.59e-31	4.09e-122
